id_documento,titulo,fecha
1064,Tianguis del Bienestar benefició en 2021 a 85 mil familias de escasos recursos en Guerrero y Veracruz; llegará a Oaxaca y Chiapas en 2022,06.01.2022
1065,Que viva la felicidad y la fe en el porvenir: presidente; envía mensaje al pueblo de México por Año Nuevo 2022,06.01.2022
1066,Programas para el Bienestar registran balance positivo en 2021; aumentarán presupuesto y beneficiarios para 2022,06.01.2022
1067,Presidente presentará iniciativa de reforma a la ley electoral para garantizar democracia; llama al INE a respetar al pueblo,06.01.2022
1068,Avanzan acciones hacia la independencia energética; mejorarán condiciones laborales en Pemex, reafirma presidente,06.01.2022
1069,Presidente recibe en Palacio Nacional al empresario Carlos Slim,27.12.2021
1070,Revocación de mandato reafirma poder del pueblo sobre su gobierno: presidente,27.12.2021
1071,Avanza procuración de derechos humanos en México; “queremos conseguir la paz con justicia”, afirma presidente,27.12.2021
1072,Compra de refinería Deer Park abona a la autosuficiencia energética de México: presidente; gobierno de EE.UU. autoriza adquisición,27.12.2021
1073,Personas no vacunadas, las más afectadas por contagios de COVID-19: presidente,27.12.2021
1074,Presidente recibe a representantes de la iglesia católica en Palacio Nacional,27.12.2021
1075,En Chile triunfó la democracia: presidente AMLO; felicita a presidente electo, Gabriel Boric,27.12.2021
1076,Avanza estrategia de seguridad para pacificar al país; presentan resultados a tres años del inicio del gobierno,27.12.2021
1077,Presidente supervisa avance de construcción de Tren Maya,27.12.2021
1078,Presidente constata avances de seguridad en Tabasco; delitos de alto impacto van a la baja,27.12.2021
1079,Federación y estados trabajan en unidad para pacificar al país, afirma presidente en sesión del Consejo Nacional de Seguridad Pública,16.12.2021
1080,Presidente destaca esfuerzos de México para hacer frente al cambio climático,16.12.2021
1081,Presidente asiste a informe anual de la SCJN,16.12.2021
1082,Revolución de las conciencias coloca a México a la vanguardia: presidente,16.12.2021
1083,Sembrando Vida reforestará Sierra de San Miguelito: presidente; cumple compromiso de decretar región como Área Natural Protegida,16.12.2021
1084,Presidente anuncia modernización de aduana de Nuevo Laredo, Tamaulipas,16.12.2021
1085,Presidente felicita a Xiomara Castro por triunfo como presidenta electa de Honduras,16.12.2021
1086,Da resultados el plan de reforzamiento de seguridad en entidades con mayor incidencia delictiva: presidente,16.12.2021
1087,Presidente anuncia mayor inversión en mina de roca fosfórica para la fabricación de fertilizantes,16.12.2021
1088,Presidente visita salinera en Mulegé, Baja California Sur; se está limpiando de corrupción para aumentar rentabilidad, afirma,16.12.2021
1089,Presidente supervisa acciones para pacificar Baja California; anuncia encuentro con la Conago el 16 de diciembre en Tabasco,11.12.2021
1090,Presidente firma acuerdo para la regularización de vehículos extranjeros en Chihuahua,11.12.2021
1091,Presidente instala Comisión para el acceso a la justicia y la verdad para las víctimas de la guerra sucia 1965-1990,11.12.2021
1092,Presidente López Obrador urge a atender causas de la migración,11.12.2021
1093,Presidente entrega Premios Nacionales de Ingeniería y de Arquitectura 2020; 4T ejecuta obras estratégicas con austeridad y talento mexicano, destaca,11.12.2021
1094,Vehículos de procedencia extranjera serán regularizados en Nayarit: presidente,11.12.2021
1095,Presidente presenta Plan de apoyo a Nayarit; programas sociales y obras de infraestructura impulsarán el desarrollo en el estado,11.12.2021
1096,Presidente da seguimiento a estrategia de seguridad en Jalisco,11.12.2021
1097,Inicia en seis entidades vacunación de refuerzo contra COVID-19 a personas adultas mayores,11.12.2021
1098,Presidente premia responsabilidad social de gasolineras y gaseras; son aliadas de consumidores: Profeco,11.12.2021
1099,Parque Ecológico en el Lago de Texcoco será área natural protegida: presidente,05.12.2021
1100,Presidente constata obras para la conectividad con el nuevo Aeropuerto Internacional General Felipe Ángeles,05.12.2021
1101,Avanza construcción de la Cuarta Sección del Bosque de Chapultepec,05.12.2021
1102,Presidente supervisa obra del Tren Toluca-Ciudad de México; será inaugurado en 2023, anuncia,05.12.2021
1103,Mayores de 65 años podrían recibir dosis de refuerzo contra COVID-19 a partir del 7 de diciembre: presidente,05.12.2021
1104,Presidente inicia en Estado de México reuniones de seguridad sabatinas para pacificar entidades con mayor incidencia delictiva,05.12.2021
1105,Presidente inaugura cuartel de la Guardia Nacional en Zitácuaro; anuncia regularización de vehículos extranjeros en Michoacán,05.12.2021
1106,Presidente da seguimiento a plan para pacificar Michoacán; programas sociales atienden causas de la inseguridad, afirma,05.12.2021
1107,Presidente destaca incremento al salario mínimo; beneficiará a millones de familias y fortalecerá el consumo interno,05.12.2021
1108,Presidente invita a participar en sorteo 252 de la Lotería Nacional; recursos obtenidos beneficiarán a habitantes de Sinaloa,05.12.2021
1109,Gobierno federal prepara vacunación de refuerzo contra COVID-19; variante ómicron afecta en poblaciones no vacunadas: Ssa,30.11.2021
1110,Presidente destaca reducción de delitos de alto impacto en la Ciudad de México; resultados se deben a coordinación, afirma,30.11.2021
1111,Presidente inaugura camino a San Jerónimo Taviche en Oaxaca; obra demuestra que se puede gobernar con el pueblo, afirma,30.11.2021
1112,Avanzan proyectos estratégicos en Oaxaca, destaca presidente; Gabinete de Seguridad reporta incidencia delictiva a la baja en el estado,30.11.2021
1113,Presidente supervisa avance de construcción de carretera de Oaxaca a Puerto Escondido,30.11.2021
1114,Presidente supervisa rehabilitación de refinería de Salina Cruz, Oaxaca,30.11.2021
1115,Presidente constata avances de obras del corredor del Istmo de Tehuantepec,30.11.2021
1116,Presidente convoca al pueblo de México a participar en informe en el Zócalo por tercer aniversario de la 4T,30.11.2021
1117,Presidente anuncia reforzamiento de estrategia de seguridad en Guanajuato; coordinación e inteligencia, claves para contener delitos,30.11.2021
1118,Presidente evalúa avances de Programas para el Bienestar en Aguascalientes; fundamentales para vivir con justicia y paz, afirma,30.11.2021
1119,Presidente anuncia reforzamiento de la estrategia de seguridad en Zacatecas para recuperar la paz,25.11.2021
1120,Presidente garantiza respaldo a Zacatecas; presenta Plan de apoyo para el estado,25.11.2021
1121,Presidente reconoce esfuerzo de atletas en entrega del Premio Nacional de Deportes 2021; 4T mantendrá entrega de becas a deportistas,25.11.2021
1122,Presidente postulará a Victoria Rodríguez Ceja para gobernadora del Banxico; sería la primera mujer en dirigir el órgano,25.11.2021
1123,Marina Armada de México tiene aprobación del 80 por ciento y respaldo del pueblo: presidente,25.11.2021
1124,Presidente anuncia ampliación del IMSS Bienestar; se garantizará el derecho a la salud, afirma,25.11.2021
1125,Vacunación contra COVID-19 no se impondrá a la población: presidente; destaca beneficios de recibir dosis,25.11.2021
1126,Continúan a la baja delitos del fuero federal y común, destacan autoridades en informe mensual de seguridad,25.11.2021
1127,Revolución Mexicana, transformación más profunda de la historia del país y guía de la 4T: presidente,25.11.2021
1128,Discurso del presidente Andrés Manuel López Obrador en el 111 Aniversario del inicio de la Revolución Mexicana,25.11.2021
1129,Fotogalería. 111 Aniversario del inicio de la Revolución Mexicana,20.11.2021
1130,Presidente regresa a México para conmemorar 111 Aniversario del Inicio de la Revolución Mexicana,20.11.2021
1131,Presidente propone fortalecer integración en América del Norte; migración ordenada contribuirá a incrementar producción, afirma,20.11.2021
1132,Palabras del presidente Andrés Manuel López Obrador durante el encuentro trilateral México-Estados Unidos-Canadá. IX Cumbre de Líderes de América del Norte,20.11.2021
1133,México impulsará fortalecimiento de América del Norte: presidente; celebra iniciativa de Joe Biden para regularizar a connacionales en EE.UU.,20.11.2021
1134,18.11.21 Versión estenográfica. Reunión bilateral México-Estados Unidos, desde Washington D.C.,20.11.2021
1135,Presidente llama a hacer de América del Norte la región más fuerte del mundo,20.11.2021
1136,Fotogalería. IX Cumbre de Líderes de América del Norte,20.11.2021
1137,México y Canadá reafirman lazos de cooperación en reunión bilateral; son pueblos hermanos: presidente AMLO,20.11.2021
1138,Presentan plan para reforzar seguridad en Quintana Roo; desplegarán Guardia Nacional con especialidad turística,20.11.2021
1139,Presidente visita Chichén Itzá; Tren Maya conectará a visitantes con esta zona arqueológica, destaca,16.11.2021
1140,Presupuesto 2022 es para el bienestar del pueblo: presidente,16.11.2021
1141,Presidente inaugura Tianguis Turístico 2021 en Mérida; destaca potencial de México en el sector,16.11.2021
1142,Anuncian registro para vacunar contra COVID-19 a personas de 15 a 17 años sin comorbilidades,16.11.2021
1143,PEF 2022 garantiza continuidad de programas sociales y obras de desarrollo,16.11.2021
1144,Aprobación del PEF 2022 beneficiará a familias pobres: presidente; agradece a diputados por votar en favor del pueblo,16.11.2021
1145,Presidente promete más inversión, Programas para el Bienestar y participaciones federales para Sonora,16.11.2021
1146,Presidente presenta Plan de justicia para Cananea,16.11.2021
1147,Gobierno federal ayudará a Colima, reafirma presidente; anuncia plan de fortalecimiento de aduanas y puertos,16.11.2021
1148,Presidente presenta Plan de apoyo a Colima; anuncia fortalecimiento de programas sociales y del despliegue de fuerzas de seguridad,16.11.2021
1149,Presidente garantiza recursos y agua para Acasico, Palmarejo y Temacapulín,10.11.2021
1150,Presidente promoverá cooperación para el desarrollo durante novena Cumbre de Líderes de América del Norte,10.11.2021
1151,Problemas de países pobres se atienden con acciones de fondo, afirma presidente ante Consejo de Seguridad de la ONU,10.11.2021
1152,Presidente propone a la ONU aplicar Plan Mundial de Fraternidad y Bienestar para revertir la pobreza global,10.11.2021
1153,Discurso del presidente Andrés Manuel López Obrador en el Consejo de Seguridad de la Organización de las Naciones Unidas,10.11.2021
1154,Presidente llama a participar en Buen Fin 2021; hay condiciones económicas inmejorables, afirma,10.11.2021
1155,Presidente anuncia reapertura de la frontera con Estados Unidos,10.11.2021
1156,Presidente exhorta a regresar definitivamente a clases presenciales,10.11.2021
1157,Presidente visita refinería de Tula, Hidalgo; reafirma compromiso de concluir planta coquizadora,10.11.2021
1158,Presidente evalúa rehabilitación de refinería en Salamanca; modernización incrementa producción y reduce contaminación, destaca,10.11.2021
1159,“Vamos hacia la autosuficiencia energética», afirma presidente en visita a refinería de Ciudad Madero, Tamaulipas,05.11.2021
1160,Presentan sistema de votación electrónica para elección inédita de secretario general del sindicato de Pemex,05.11.2021
1161,Presidente refrenda compromisos para enfrentar cambio climático; Sembrando Vida contribuirá a absorber toneladas de dióxido de carbono,05.11.2021
1162,Estados y municipios reciben recursos conforme a la ley y sin demora: presidente; tendrán aumento presupuestal en 2022, anuncia,05.11.2021
1163,Presidente anuncia nombramientos para dar continuidad a proyectos en materia de agua,05.11.2021
